,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
349,1848,880,0,1,4,0,TA,3,1410.0,0.0,2,6,1.0,0.0,Ex,438.0,1,2,2,4,0,TA,Ex,5,5,4,Ex,2,2,2,6,706.0,3.0,NG,0,NG,0,0,2728,1,1,Ex,5,350,1,Ex,3,0,20431,4,56.0,1,0,60,3,870.0,1,1,0,4,16,0,5,9,2,0,NPool,1,3,5,437154.0,6,0,1,10,1848.0,0,0,2005,2006,2006
350,1869,0,0,1,2,4,TA,3,0.0,0.0,6,6,0.0,0.0,Ex,1869.0,1,2,2,4,0,TA,Ex,8,8,4,Gd,1,2,2,6,617.0,2.0,NG,0,NG,0,0,1869,0,1,Ex,2,351,1,Ex,3,0,7820,4,68.0,0,0,120,3,362.0,1,1,0,12,16,54,5,9,2,0,NPool,1,3,5,318061.0,6,0,1,6,1869.0,0,210,2007,2007,2007
351,1453,0,0,1,2,0,TA,1,1082.0,0.0,2,6,1.0,0.0,Gd,371.0,1,2,2,4,0,TA,TA,13,14,4,TA,1,2,1,6,445.0,2.0,NG,0,NG,0,0,1453,1,1,Gd,2,352,1,Gd,2,1,5271,4,68.0,0,0,120,3,0.0,3,1,0,12,4,80,5,7,2,0,NPool,1,1,0,190000.0,8,184,1,6,1453.0,0,0,1986,1986,2006
352,616,495,0,1,3,0,Fa,2,236.0,380.0,3,5,0.0,1.0,TA,0.0,0,0,2,4,0,TA,TA,12,13,4,NFQu,0,1,1,6,200.0,1.0,NG,0,NG,0,0,1111,0,1,TA,0,353,1,TA,3,0,9084,4,60.0,3,0,50,3,0.0,3,1,0,3,7,0,6,5,2,0,NPool,1,1,4,95000.0,5,0,1,5,616.0,0,48,1941,1950,2008
353,720,0,0,1,2,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,624.0,1,2,2,4,0,Gd,TA,12,13,4,NFQu,0,0,1,6,484.0,2.0,NG,0,NG,0,0,720,0,1,Gd,2,354,1,TA,3,0,8520,4,60.0,3,0,30,4,0.0,3,1,0,5,17,0,8,6,2,0,NPool,1,1,4,105900.0,8,0,1,5,624.0,0,106,1928,2003,2010
354,1192,403,0,1,2,0,TA,3,388.0,0.0,3,6,0.0,0.0,TA,552.0,1,2,2,4,108,TA,TA,13,8,4,Gd,2,1,1,6,240.0,1.0,NG,0,NG,0,0,1595,0,1,Ex,0,355,1,TA,0,0,8400,4,60.0,3,0,50,3,0.0,3,1,0,6,18,0,5,6,2,0,NPool,1,1,4,140000.0,8,0,1,6,940.0,0,0,1940,2000,2006
355,1200,0,0,1,3,0,Gd,3,334.0,544.0,0,1,1.0,0.0,Gd,322.0,1,2,2,4,0,Gd,Gd,12,13,4,NFQu,0,2,2,6,521.0,2.0,NG,0,NG,0,0,1200,0,1,Ex,2,356,1,Gd,3,0,11249,4,105.0,1,0,20,3,0.0,3,1,0,8,5,26,5,6,2,0,NPool,1,1,4,177500.0,8,0,1,6,1200.0,0,0,1995,1995,2007
356,1167,0,0,1,3,0,TA,3,560.0,0.0,2,6,1.0,0.0,Gd,598.0,1,2,2,4,0,TA,TA,6,6,4,NFQu,0,2,2,6,400.0,2.0,NG,0,NG,0,0,1167,0,1,Gd,2,357,1,Gd,3,0,9248,4,68.0,0,0,20,3,106.0,1,1,0,7,8,26,6,6,2,0,NPool,1,1,4,173000.0,8,0,1,6,1158.0,0,120,1992,1992,2009
357,1142,0,0,1,3,4,TA,3,874.0,0.0,0,6,1.0,0.0,Gd,268.0,1,2,2,4,0,TA,TA,5,5,2,Po,1,2,1,6,528.0,2.0,NG,0,NG,0,0,1142,1,1,TA,2,358,1,TA,3,0,4224,4,44.0,3,0,120,4,0.0,3,1,0,8,10,90,5,5,2,0,NPool,1,1,4,134000.0,8,0,1,6,1142.0,0,536,1976,1976,2007
358,1352,0,0,1,3,0,TA,0,300.0,294.0,1,5,0.0,1.0,TA,468.0,1,2,2,1,294,TA,TA,13,7,4,NFQu,0,1,1,3,288.0,1.0,NG,0,NG,0,0,1352,0,1,Ex,7,359,1,Gd,3,0,6930,4,92.0,0,0,80,3,120.0,1,1,0,7,4,0,4,5,2,0,NPool,1,3,0,130000.0,8,0,1,6,1062.0,0,168,1958,1958,2006
359,1086,838,0,1,3,0,TA,0,956.0,0.0,2,6,1.0,0.0,Gd,130.0,1,2,2,4,0,TA,Gd,12,13,4,TA,1,2,2,6,592.0,2.0,NG,0,NG,0,0,1924,1,1,Ex,5,360,1,Gd,3,0,12011,1,78.0,0,0,60,3,530.0,1,1,0,6,15,75,5,8,2,0,NPool,1,1,4,280000.0,8,374,1,7,1086.0,0,208,1998,1998,2006
360,912,0,0,1,2,0,TA,0,773.0,0.0,2,6,1.0,0.0,Gd,115.0,1,2,2,4,0,TA,TA,12,13,2,TA,1,1,1,6,470.0,2.0,NG,0,NG,0,0,912,0,1,Ex,6,361,1,TA,3,0,7540,1,68.0,0,0,85,3,0.0,3,1,0,6,11,0,6,6,2,0,NPool,1,1,4,156000.0,8,192,1,5,888.0,0,0,1978,1978,2007
361,988,517,0,2,3,0,TA,3,399.0,0.0,5,6,1.0,0.0,TA,484.0,1,2,2,4,0,TA,TA,8,8,4,NFQu,0,1,1,6,240.0,1.0,NG,0,NG,0,0,1505,0,1,Gd,0,362,1,TA,3,0,9144,4,68.0,3,0,50,3,0.0,3,1,0,7,3,0,5,5,0,0,NPool,1,1,4,145000.0,8,0,1,8,883.0,0,0,1940,1982,2008
362,495,1427,0,1,4,0,NoBsmt,4,0.0,0.0,4,4,0.0,0.0,NoBsmt,0.0,1,2,2,4,177,TA,Gd,6,6,4,Ex,1,3,3,6,672.0,2.0,NG,0,NG,0,0,1922,0,1,Ex,6,363,1,Gd,3,0,7301,0,64.0,3,0,85,3,500.0,1,1,0,7,7,0,5,7,2,0,NPool,1,1,4,198500.0,3,0,1,7,0.0,0,0,2003,2003,2009
363,483,504,0,1,2,3,TA,3,162.0,0.0,0,6,0.0,0.0,TA,321.0,1,2,2,4,0,TA,TA,6,6,4,NFQu,0,1,1,6,264.0,1.0,NG,0,NG,0,0,987,1,1,Gd,5,364,1,Gd,3,0,1680,4,21.0,3,0,160,4,510.0,1,1,0,5,2,0,8,6,2,0,NPool,1,1,4,118000.0,8,0,1,5,483.0,0,250,1972,2007,2009
364,790,784,0,1,3,0,TA,2,712.0,0.0,2,6,1.0,0.0,Gd,84.0,1,2,2,4,0,TA,TA,6,6,4,TA,1,2,2,6,566.0,2.0,NG,0,NG,0,0,1574,1,1,TA,5,365,1,TA,3,0,18800,2,68.0,0,0,60,3,120.0,1,1,0,7,14,111,5,6,2,0,NPool,1,1,4,190000.0,8,0,1,6,796.0,0,306,1976,1976,2006
365,672,672,0,1,3,0,Fa,3,456.0,0.0,5,6,0.0,0.0,TA,216.0,1,2,2,0,218,Gd,TA,12,13,4,NFQu,0,1,1,6,468.0,1.0,NG,0,NG,0,0,1344,0,1,Gd,5,366,1,TA,3,0,10690,4,59.0,3,0,70,4,0.0,3,1,0,7,9,128,7,5,2,0,NPool,1,3,4,147000.0,8,0,1,6,672.0,0,0,1920,1997,2009
366,1394,0,0,1,3,0,TA,3,609.0,0.0,1,6,1.0,0.0,Gd,785.0,1,2,2,4,0,TA,TA,9,10,4,Gd,2,1,1,6,514.0,2.0,NG,0,NG,0,0,1394,1,1,Gd,2,367,1,TA,3,0,9500,4,68.0,0,0,20,3,247.0,1,1,0,7,12,76,5,6,2,0,NPool,1,1,4,159000.0,8,185,1,6,1394.0,0,0,1963,1963,2009
367,1431,0,0,1,3,0,TA,1,371.0,0.0,2,6,0.0,1.0,Gd,728.0,1,2,2,4,0,TA,TA,9,10,4,Gd,1,1,1,6,296.0,1.0,NG,0,NG,0,0,1431,0,1,Gd,7,368,1,TA,3,0,9150,0,101.0,0,0,80,3,305.0,1,1,0,12,12,110,5,6,2,0,NPool,5,1,4,165000.0,8,0,1,6,1099.0,0,64,1962,1962,2008
368,1268,0,0,1,2,0,TA,3,540.0,0.0,3,6,0.0,0.0,TA,728.0,1,2,2,4,0,TA,TA,6,6,4,Gd,1,2,1,6,244.0,1.0,NG,0,NG,0,0,1268,0,1,Gd,2,369,1,TA,3,0,7800,4,78.0,3,0,20,3,200.0,1,1,0,3,12,98,6,5,2,0,NPool,1,1,4,132000.0,8,0,1,7,1268.0,0,0,1954,1954,2010
369,1287,0,0,1,3,0,TA,3,72.0,258.0,0,5,1.0,0.0,TA,733.0,1,2,2,4,0,Gd,TA,13,14,4,Gd,1,1,1,6,576.0,2.0,NG,0,NG,0,0,1287,0,1,Ex,2,370,1,Gd,3,0,9830,0,68.0,0,0,20,3,0.0,3,1,0,3,12,17,7,5,2,0,NPool,1,1,4,162000.0,8,182,1,7,1063.0,0,364,1959,2006,2010
370,953,711,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,953.0,1,2,2,4,0,TA,TA,12,13,4,TA,1,2,2,6,460.0,2.0,NG,0,NG,0,0,1664,1,1,Ex,5,371,1,TA,3,0,8121,4,68.0,0,0,60,3,0.0,3,1,0,1,8,40,5,6,2,0,NPool,1,1,4,172400.0,8,0,1,7,953.0,0,100,2000,2000,2006
371,1120,468,0,1,4,0,NoBsmt,4,0.0,0.0,4,4,0.0,0.0,NoBsmt,0.0,1,1,2,4,0,TA,TA,14,10,4,Gd,1,1,2,3,680.0,2.0,NG,0,NG,0,0,1588,0,1,TA,0,372,1,TA,3,0,17120,4,80.0,3,0,50,3,0.0,3,1,0,7,4,59,4,4,0,0,NPool,1,1,4,134432.0,8,0,1,7,0.0,0,0,1959,1959,2008
372,752,0,0,1,2,4,TA,3,623.0,121.0,0,3,1.0,0.0,Gd,0.0,1,2,2,4,0,TA,TA,9,10,2,NFQu,0,1,1,6,264.0,1.0,NG,0,NG,0,0,752,0,1,TA,2,373,1,TA,3,0,7175,4,50.0,3,0,120,3,0.0,3,1,0,2,20,0,5,6,2,0,NPool,1,1,4,125000.0,8,90,1,4,744.0,0,353,1984,1984,2010
373,1319,0,0,1,3,0,TA,3,428.0,180.0,1,3,1.0,0.0,TA,0.0,1,2,2,4,0,TA,TA,8,8,1,NFQu,0,2,1,3,270.0,1.0,NG,0,NG,0,0,1319,0,1,TA,2,374,1,TA,3,0,10634,4,79.0,3,0,20,3,0.0,3,1,0,11,12,0,6,5,2,0,NPool,1,1,4,123000.0,8,0,1,5,608.0,0,66,1953,1953,2009
374,847,1081,0,1,4,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,847.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,434.0,2.0,NG,0,NG,0,0,1928,1,1,Ex,5,375,1,Gd,3,0,8200,4,65.0,3,0,60,3,0.0,3,1,0,7,5,48,5,7,2,0,NPool,1,1,4,219500.0,8,0,1,8,847.0,0,100,2003,2004,2007
375,904,0,0,1,1,0,Po,1,350.0,0.0,1,6,1.0,0.0,Fa,333.0,0,2,2,0,0,Fa,Fa,13,14,4,NFQu,0,0,0,0,0.0,0.0,NG,0,NG,0,0,904,1,1,Gd,2,376,1,Fa,2,2,10020,4,68.0,0,0,30,3,0.0,3,1,0,3,7,0,1,1,2,0,NPool,1,1,4,61000.0,8,0,1,4,683.0,0,0,1922,1950,2009
376,914,0,0,1,2,0,TA,0,298.0,0.0,2,6,0.0,0.0,Gd,572.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,1,6,576.0,2.0,NG,0,NG,0,0,914,0,1,Ex,6,377,1,TA,3,0,8846,1,57.0,0,0,85,3,0.0,3,1,0,7,5,0,5,5,2,0,NPool,1,1,4,148000.0,8,0,1,5,870.0,0,0,1996,1996,2006
377,1580,886,0,1,4,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,1580.0,1,2,2,4,0,TA,Gd,5,5,4,Gd,1,2,3,6,610.0,2.0,NG,0,NG,0,0,2466,0,1,Ex,5,378,1,Gd,3,0,11143,0,102.0,0,0,60,1,0.0,3,1,0,12,21,214,5,8,2,0,NPool,1,1,4,340000.0,8,0,1,8,1580.0,0,159,2004,2005,2007
378,1856,0,0,1,1,0,TA,0,1445.0,0.0,2,6,1.0,0.0,Ex,411.0,1,2,2,4,0,TA,Gd,12,13,4,Ex,1,2,1,6,834.0,3.0,NG,0,NG,0,0,1856,1,1,Ex,2,379,1,Ex,3,0,11394,0,88.0,3,0,20,3,350.0,4,1,0,6,22,0,2,9,2,0,NPool,1,3,5,394432.0,6,0,1,8,1856.0,0,113,2010,2010,2010
379,1007,793,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,982.0,1,6,2,4,0,TA,TA,12,13,4,TA,1,2,2,6,463.0,2.0,NG,0,NG,0,0,1800,1,1,Ex,5,380,1,TA,3,0,8123,4,60.0,0,0,60,3,16.0,1,1,0,6,8,63,5,6,2,0,NPool,1,1,4,179000.0,8,0,1,7,982.0,0,100,2000,2000,2009
380,1026,665,0,2,3,0,TA,3,218.0,0.0,3,6,0.0,0.0,TA,808.0,1,2,2,4,242,TA,TA,3,14,4,Gd,1,0,2,6,308.0,1.0,NG,0,NG,0,0,1691,0,1,TA,0,381,1,Gd,3,0,5000,4,50.0,3,0,50,3,0.0,3,1,0,5,18,0,6,5,2,0,NPool,1,1,4,127000.0,8,0,1,6,1026.0,0,0,1924,1950,2010
381,1301,0,0,2,2,0,Gd,3,0.0,0.0,6,6,1.0,0.0,Gd,1293.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,572.0,2.0,NG,0,NG,0,0,1301,0,1,Ex,2,382,1,Gd,3,0,7200,4,60.0,3,0,20,1,0.0,3,1,0,8,21,121,5,7,2,0,NPool,1,1,5,187750.0,6,0,1,5,1293.0,0,216,2006,2006,2006
382,939,858,0,1,3,0,TA,0,0.0,0.0,6,6,0.0,0.0,Gd,939.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,639.0,2.0,NG,0,NG,0,0,1797,1,1,Ex,5,383,1,Gd,3,0,9245,4,79.0,0,0,60,3,0.0,3,1,0,4,5,53,5,7,2,0,NPool,1,1,4,213500.0,8,0,1,8,939.0,0,144,2006,2006,2007
383,784,0,0,1,2,0,Fa,3,0.0,0.0,6,6,0.0,0.0,Fa,784.0,0,2,2,0,91,TA,TA,13,14,4,NFQu,0,0,1,6,360.0,2.0,NG,0,NG,0,0,784,0,1,TA,1,384,1,TA,3,0,9000,0,60.0,3,0,45,2,0.0,3,1,0,10,20,0,3,6,0,0,NPool,1,1,4,76000.0,8,0,1,5,784.0,0,0,1928,1950,2009
384,1079,874,0,1,3,0,TA,0,985.0,0.0,2,6,1.0,0.0,Gd,595.0,1,1,2,4,0,TA,Gd,6,6,4,Fa,2,2,2,6,501.0,2.0,NG,0,NG,0,0,1953,1,1,Ex,5,385,1,Gd,2,1,53107,0,68.0,1,0,60,3,0.0,3,1,0,6,4,231,5,6,2,0,NPool,1,1,4,240000.0,8,0,1,9,1580.0,0,216,1992,1992,2007
385,1269,0,0,1,2,4,TA,3,24.0,0.0,2,6,0.0,0.0,Gd,1232.0,1,2,2,4,0,TA,Gd,12,13,4,TA,1,2,2,6,430.0,2.0,NG,0,NG,0,0,1269,0,1,Ex,2,386,1,Gd,3,0,3182,4,43.0,3,0,120,3,16.0,1,1,0,4,0,20,5,8,2,0,NPool,1,1,4,192000.0,8,144,1,6,1256.0,0,146,2004,2005,2010
386,658,526,0,1,5,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,658.0,1,1,2,4,0,Fa,TA,13,13,4,NFQu,0,2,1,6,0.0,0.0,NG,0,NG,0,0,1184,0,1,TA,0,387,1,TA,3,0,8410,2,58.0,3,0,50,3,0.0,3,1,0,5,7,151,3,5,0,0,NPool,1,2,1,81000.0,8,0,1,8,658.0,0,0,1910,1996,2006
387,1125,0,0,1,3,0,TA,0,631.0,0.0,0,6,1.0,0.0,TA,410.0,1,2,2,4,0,TA,TA,8,8,1,Fa,1,1,1,6,352.0,1.0,NG,0,NG,0,0,1125,0,1,Ex,7,388,1,TA,3,0,7200,4,72.0,3,0,80,3,255.0,1,1,0,10,7,0,6,6,2,0,NPool,1,3,0,125000.0,8,0,1,6,1041.0,0,296,1976,1976,2009
388,1479,0,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,1468.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,577.0,2.0,NG,0,NG,0,0,1479,0,1,Ex,2,389,1,Gd,3,0,9382,1,93.0,0,0,20,3,125.0,1,1,0,7,5,25,5,7,2,0,NPool,1,1,4,191000.0,8,0,1,6,1468.0,0,120,1999,2000,2008
389,1742,590,0,1,3,0,TA,0,1280.0,0.0,2,6,1.0,0.0,Ex,402.0,1,2,2,4,0,TA,Ex,12,13,4,Ex,1,2,2,6,846.0,3.0,NG,0,NG,0,0,2332,1,1,Ex,5,390,1,Ex,3,0,12474,4,96.0,3,0,60,3,272.0,4,1,0,8,16,134,5,10,2,0,NPool,1,1,5,426000.0,6,0,1,9,1682.0,0,196,2007,2008,2008
390,961,406,0,0,4,0,Gd,3,241.0,391.0,5,1,1.0,0.0,TA,229.0,1,2,2,4,112,TA,TA,8,8,2,NFQu,0,0,1,6,384.0,1.0,NG,0,NG,0,0,1367,0,1,Ex,0,391,1,TA,3,0,8405,4,50.0,3,0,50,3,0.0,3,1,0,4,7,130,8,5,2,0,NPool,1,1,4,119000.0,8,0,1,7,861.0,0,0,1900,1950,2008
391,804,1157,0,1,3,0,TA,3,690.0,0.0,0,6,1.0,0.0,Ex,114.0,1,2,2,4,0,TA,TA,12,13,4,TA,1,2,2,6,560.0,2.0,NG,0,NG,0,0,1961,1,1,Ex,5,392,1,Gd,3,0,12209,1,71.0,0,0,60,3,0.0,3,1,0,6,11,192,5,6,2,0,NPool,1,1,4,215000.0,8,0,1,7,804.0,0,125,2001,2002,2009
392,882,0,0,1,3,0,NoBsmt,4,0.0,0.0,4,4,0.0,0.0,NoBsmt,0.0,1,2,2,4,0,TA,TA,8,8,2,NFQu,0,3,1,6,294.0,1.0,NG,0,NG,0,0,882,0,1,TA,2,393,1,TA,3,0,8339,4,68.0,0,0,20,3,0.0,3,3,1200,7,12,0,7,5,2,0,NPool,1,1,4,106500.0,8,0,1,5,0.0,0,0,1959,1959,2007
393,788,0,0,1,2,0,TA,3,266.0,0.0,5,6,0.0,0.0,TA,522.0,1,1,2,0,0,TA,TA,14,15,1,TA,2,1,1,6,0.0,0.0,NG,0,NG,0,0,788,0,1,TA,2,394,1,TA,3,0,7446,0,68.0,3,0,30,3,0.0,3,1,0,4,3,0,5,4,2,0,NPool,1,1,0,100000.0,8,0,1,4,788.0,0,0,1941,1950,2006
394,735,299,0,1,2,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,735.0,1,2,2,0,0,TA,TA,8,8,4,NFQu,0,1,1,6,240.0,1.0,NG,0,NG,0,0,1034,0,1,Gd,0,395,1,TA,3,0,10134,4,60.0,3,0,50,3,0.0,3,1,0,7,17,39,6,5,2,0,NPool,1,1,4,109000.0,8,0,1,5,735.0,0,0,1940,1950,2007
395,1144,0,0,1,3,0,TA,0,739.0,0.0,1,6,1.0,0.0,TA,405.0,1,2,2,4,0,TA,TA,13,14,4,NFQu,0,1,1,6,596.0,1.0,NG,0,NG,0,0,1144,0,1,TA,2,396,1,TA,3,0,9571,4,68.0,3,0,20,3,0.0,3,1,0,6,7,0,6,5,2,0,NPool,1,1,4,129000.0,8,0,1,6,1144.0,0,44,1956,1956,2010
396,894,0,0,1,2,0,TA,0,777.0,0.0,5,6,0.0,0.0,TA,117.0,1,2,2,4,0,TA,TA,8,8,4,NFQu,0,1,1,6,600.0,2.0,NG,0,NG,0,0,894,0,1,TA,2,397,1,TA,2,0,7200,4,60.0,3,0,20,3,0.0,3,1,0,9,5,0,5,5,2,0,NPool,1,3,4,123000.0,8,0,1,6,894.0,0,215,1972,1972,2009
397,876,936,0,1,4,0,TA,3,540.0,0.0,0,6,0.0,0.0,TA,324.0,1,4,2,4,0,TA,TA,12,13,4,TA,1,1,2,6,264.0,1.0,NG,0,NG,0,0,1812,0,1,TA,5,398,1,TA,3,0,7590,4,69.0,3,0,60,3,288.0,1,1,0,7,12,168,5,5,2,0,NPool,1,1,4,169500.0,8,0,1,8,864.0,0,0,1962,1962,2007
398,1077,0,0,1,2,0,Po,3,0.0,0.0,6,6,0.0,0.0,Fa,961.0,1,2,2,3,0,Fa,TA,8,8,4,NFQu,0,0,1,1,338.0,1.0,NG,0,NG,0,0,1077,0,1,Gd,2,399,1,TA,3,0,8967,0,60.0,3,0,30,4,0.0,3,1,0,11,9,0,2,5,0,0,NPool,1,1,0,67000.0,8,0,1,6,961.0,0,0,1920,1950,2007
399,1112,438,0,1,2,0,TA,3,812.0,0.0,2,6,1.0,0.0,Gd,280.0,1,2,2,4,0,TA,Gd,5,5,4,NFQu,0,2,2,6,438.0,2.0,NG,0,NG,0,0,1550,0,1,Ex,5,400,1,Gd,3,0,8125,4,65.0,3,0,60,1,100.0,4,1,0,10,21,168,5,7,2,0,NPool,1,1,4,241000.0,8,0,1,7,1092.0,0,0,2006,2007,2009
400,1288,0,0,1,1,4,TA,3,786.0,0.0,2,6,1.0,0.0,Gd,474.0,1,2,2,4,0,TA,Gd,3,3,4,Gd,2,2,1,6,500.0,2.0,NG,0,NG,0,0,1288,1,1,Ex,2,401,1,Ex,3,0,14963,4,38.0,1,0,120,3,0.0,3,1,0,12,24,30,5,8,2,0,NPool,1,1,4,245500.0,8,224,1,4,1260.0,0,120,1996,1996,2008
401,1310,0,0,1,3,0,TA,0,24.0,0.0,2,6,0.0,0.0,Gd,1286.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,400.0,2.0,NG,0,NG,0,0,1310,0,1,Ex,2,402,1,Gd,3,0,8767,4,65.0,0,0,20,3,0.0,3,1,0,7,5,0,5,7,2,0,NPool,1,1,5,164990.0,6,0,1,6,1310.0,0,0,2005,2005,2006
402,672,0,0,1,2,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,672.0,1,2,2,4,0,TA,TA,13,14,0,NFQu,0,2,1,6,240.0,1.0,NG,0,NG,0,0,672,0,1,Ex,2,403,1,TA,3,0,10200,4,60.0,3,0,30,3,0.0,3,1,0,8,19,0,8,5,0,0,NPool,1,1,4,108000.0,8,0,1,4,672.0,0,168,1940,1997,2008
403,1165,1098,0,1,4,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,1141.0,1,2,2,4,0,TA,Gd,12,13,4,TA,1,2,2,6,420.0,2.0,NG,0,NG,0,0,2263,1,1,Gd,5,404,1,Gd,3,0,12090,0,93.0,3,0,60,3,650.0,1,1,0,7,15,123,5,8,2,0,NPool,1,3,0,258000.0,8,0,1,10,1141.0,0,144,1998,1998,2006
404,806,766,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,806.0,1,2,2,4,0,TA,TA,8,8,4,TA,1,2,2,6,373.0,2.0,NG,0,NG,0,0,1572,1,1,Gd,5,405,1,TA,3,0,10364,4,68.0,0,0,60,3,0.0,3,1,0,5,8,40,5,6,2,0,NPool,1,1,4,168000.0,8,0,1,7,806.0,0,0,1995,1996,2007
405,1620,0,0,1,3,0,TA,3,1116.0,0.0,1,6,1.0,0.0,TA,165.0,1,1,2,4,0,TA,TA,9,10,1,TA,1,1,2,2,490.0,2.0,NG,0,NG,0,0,1620,0,1,Ex,2,406,1,TA,3,0,9991,0,68.0,0,0,20,3,0.0,3,1,0,6,19,78,4,4,2,0,NPool,1,1,4,150000.0,8,0,1,8,1281.0,0,120,1976,1993,2009
406,1166,0,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,1064.0,1,2,2,0,0,TA,TA,8,8,4,NFQu,0,0,1,1,240.0,1.0,NG,0,NG,0,0,1639,0,1,Ex,0,407,1,TA,3,0,10480,4,51.0,3,473,50,3,0.0,3,1,0,3,18,0,5,6,2,0,NPool,1,1,4,115000.0,8,0,1,6,1064.0,0,0,1936,1950,2008
407,840,840,0,1,4,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,840.0,1,2,2,4,160,TA,TA,13,10,4,NFQu,0,0,2,6,308.0,1.0,NG,0,NG,0,0,1680,0,1,Ex,5,408,1,TA,3,0,15576,4,63.0,3,0,70,3,0.0,3,1,0,3,6,0,7,6,2,0,NPool,1,1,4,177000.0,8,0,1,8,840.0,0,0,1915,1976,2008
408,1071,1101,0,1,3,0,Gd,3,0.0,0.0,6,6,0.0,0.0,Ex,1063.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,947.0,3.0,NG,0,NG,0,0,2172,1,1,Ex,5,409,1,Gd,3,0,14154,0,109.0,3,0,60,3,350.0,1,1,0,8,16,62,5,7,2,0,NPool,1,1,5,280000.0,6,0,1,9,1063.0,0,192,2006,2006,2007
409,1050,1028,0,1,3,0,TA,3,789.0,0.0,2,6,1.0,0.0,Ex,245.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,836.0,3.0,NG,0,NG,0,0,2078,1,1,Ex,5,410,1,Ex,3,0,10800,4,85.0,3,0,60,1,100.0,4,1,0,4,21,102,5,8,2,0,NPool,1,1,5,339750.0,6,0,1,8,1034.0,0,0,2007,2008,2008
410,1276,0,0,1,3,0,Fa,3,0.0,0.0,6,6,0.0,0.0,TA,1276.0,1,2,2,0,0,Fa,TA,2,2,4,NFQu,0,1,1,4,350.0,1.0,NG,0,NG,0,0,1276,0,1,TA,2,411,1,TA,3,0,9571,4,68.0,3,0,20,3,0.0,3,1,0,6,7,0,3,5,2,0,NPool,1,1,0,60000.0,0,0,1,5,1276.0,0,0,1958,1958,2009
411,1056,0,0,1,3,1,TA,2,1056.0,0.0,5,6,1.0,0.0,TA,0.0,0,2,2,4,0,TA,TA,13,14,4,NFQu,0,1,1,6,572.0,2.0,NG,0,NG,0,0,1056,0,1,TA,2,412,1,TA,0,0,34650,4,100.0,3,0,190,3,0.0,3,1,0,1,8,0,5,5,2,0,NPool,1,3,4,145000.0,8,0,1,5,1056.0,0,264,1955,1955,2006
412,1478,0,0,1,2,0,TA,0,578.0,0.0,2,6,1.0,0.0,Ex,892.0,1,2,2,4,0,TA,Ex,8,8,4,Gd,1,2,2,6,484.0,2.0,NG,0,NG,0,0,1478,1,1,Ex,2,413,1,Gd,3,0,4403,4,68.0,1,0,20,1,432.0,4,1,0,6,21,144,5,7,2,0,NPool,1,1,5,222000.0,6,0,1,7,1470.0,0,0,2009,2009,2010
