,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
345,346,50,5,65.0,6435,2,,4,4,2,5,3,15,6,8,5,6,6,5,1939,1950,6,8,13,15,4.0,0.0,4,5,4,4.0,4.0,4.0,6.0,0,6.0,0,972,972,6,3,2,5.0,972,605,0,1577,0,0,1,0,3,1,1,6,7,1,5.0,5.0,1939.0,3.0,1,312,5.0,5.0,3,0,0,0,0,0,0,,,,0,10,2006,9,6,140200
346,347,20,5,,12772,2,,3,4,2,3,3,25,9,8,5,8,6,8,1960,1998,5,8,13,15,4.0,0.0,4,4,5,4.0,4.0,1.0,3.0,498,6.0,0,460,958,6,4,2,5.0,958,0,0,958,0,0,1,0,2,1,4,5,7,0,,6.0,1960.0,2.0,1,301,5.0,5.0,3,0,0,0,0,0,0,,,Gar2,15500,4,2007,9,6,151500
347,348,20,5,,17600,2,,3,4,2,5,3,25,9,8,5,8,6,5,1960,1960,6,8,12,13,3.0,30.0,4,5,5,4.0,4.0,4.0,3.0,1270,6.0,0,208,1478,6,5,2,4.0,1478,0,0,1478,1,0,2,0,3,1,4,6,7,2,5.0,6.0,1960.0,3.0,2,498,5.0,5.0,3,0,40,0,0,0,0,,,,0,12,2009,9,6,157500
348,349,160,5,36.0,2448,2,,4,4,2,5,3,19,9,8,2,7,7,5,2003,2004,6,8,15,10,2.0,106.0,3,5,6,3.0,4.0,4.0,5.0,573,6.0,0,191,764,6,5,2,5.0,764,862,0,1626,1,0,2,1,2,1,3,6,7,0,,4.0,2003.0,2.0,2,474,5.0,5.0,3,0,27,0,0,0,0,,,,0,10,2008,9,6,154000
349,350,60,5,56.0,20431,2,,2,4,2,5,3,19,9,8,5,7,9,5,2005,2006,5,8,10,11,3.0,870.0,2,5,6,2.0,4.0,4.0,5.0,1410,6.0,0,438,1848,6,5,2,5.0,1848,880,0,2728,1,0,2,1,4,1,2,10,7,2,2.0,6.0,2006.0,1.0,3,706,5.0,5.0,3,0,0,0,0,0,0,,,,0,4,2006,8,5,437154
350,351,120,5,68.0,7820,2,,3,4,2,5,3,19,9,8,4,8,9,5,2007,2007,5,8,13,15,3.0,362.0,2,5,6,2.0,4.0,4.0,6.0,0,6.0,0,1869,1869,6,5,2,5.0,1869,0,0,1869,0,0,2,0,2,1,2,6,7,1,5.0,6.0,2007.0,2.0,2,617,5.0,5.0,3,210,54,0,0,0,0,,,,0,12,2007,8,5,318061
351,352,120,5,,5271,2,,3,1,2,5,2,9,9,8,5,8,7,5,1986,1986,6,8,12,13,4.0,0.0,4,5,6,3.0,4.0,2.0,5.0,1082,6.0,0,371,1453,6,3,2,5.0,1453,0,0,1453,1,0,1,1,2,1,3,6,7,1,4.0,6.0,1986.0,2.0,2,445,5.0,5.0,3,0,80,0,0,184,0,,,,0,12,2006,9,4,190000
352,353,50,5,60.0,9084,2,,4,4,2,5,3,22,7,8,5,6,5,6,1941,1950,6,8,15,16,4.0,0.0,4,5,5,4.0,2.0,1.0,1.0,236,5.0,380,0,616,6,4,1,5.0,616,495,0,1111,0,1,1,0,3,1,4,5,7,0,,5.0,1941.0,3.0,1,200,5.0,4.0,3,48,0,0,0,0,0,,,,0,3,2008,4,6,95000
353,354,30,4,60.0,8520,2,,4,4,2,5,3,23,9,8,5,8,6,8,1928,2003,6,8,15,16,4.0,0.0,4,4,4,4.0,4.0,4.0,6.0,0,6.0,0,624,624,6,3,2,5.0,720,0,0,720,0,0,1,0,2,1,4,5,7,0,,5.0,2005.0,3.0,2,484,5.0,5.0,3,106,0,0,0,0,0,,,,0,5,2010,9,6,105900
354,355,50,5,60.0,8400,2,,4,3,2,5,3,8,9,8,5,6,6,5,1940,2000,6,8,12,15,4.0,0.0,4,5,5,4.0,4.0,4.0,1.0,388,6.0,0,552,940,6,5,2,5.0,1192,403,0,1595,0,0,1,0,2,1,4,6,7,2,5.0,6.0,1940.0,3.0,1,240,5.0,5.0,3,0,0,108,0,0,0,,,,0,6,2006,9,6,140000
355,356,20,5,105.0,11249,2,,2,4,2,5,3,24,9,8,5,8,6,5,1995,1995,6,8,15,16,4.0,0.0,3,4,6,3.0,3.0,4.0,4.0,334,3.0,544,322,1200,6,5,2,5.0,1200,0,0,1200,1,0,2,0,3,1,3,6,7,0,,6.0,1995.0,2.0,2,521,5.0,5.0,3,0,26,0,0,0,0,,,,0,8,2007,9,6,177500
356,357,20,5,,9248,2,,3,4,2,5,3,20,9,8,5,8,6,6,1992,1992,6,8,14,14,3.0,106.0,4,5,6,3.0,4.0,4.0,5.0,560,6.0,0,598,1158,6,3,2,5.0,1167,0,0,1167,1,0,2,0,3,1,3,6,7,0,,6.0,1992.0,2.0,2,400,5.0,5.0,3,120,26,0,0,0,0,,,,0,7,2009,9,6,173000
357,358,120,4,44.0,4224,2,,4,4,2,5,3,5,9,8,4,8,5,5,1976,1976,6,8,10,11,4.0,0.0,4,5,6,3.0,4.0,4.0,4.0,874,6.0,0,268,1142,6,4,2,5.0,1142,0,0,1142,1,0,1,1,3,1,4,6,7,1,1.0,6.0,1976.0,1.0,2,528,5.0,5.0,3,536,90,0,0,0,0,,MnPrv,,0,8,2007,9,6,134000
358,359,80,5,92.0,6930,2,,3,4,2,5,3,9,9,8,5,5,5,4,1958,1958,5,8,12,6,3.0,120.0,4,5,5,4.0,4.0,3.0,3.0,300,5.0,294,468,1062,6,5,2,3.0,1352,0,0,1352,0,1,1,0,3,1,3,6,6,0,,4.0,1958.0,3.0,1,288,5.0,5.0,3,168,0,294,0,0,0,,,,0,7,2006,9,4,130000
359,360,60,5,78.0,12011,2,,3,4,2,3,3,12,9,8,5,7,8,5,1998,1998,6,8,15,16,3.0,530.0,3,5,6,3.0,4.0,3.0,5.0,956,6.0,0,130,1086,6,5,2,5.0,1086,838,0,1924,1,0,2,1,3,1,3,7,7,1,4.0,6.0,1998.0,2.0,2,592,5.0,5.0,3,208,75,0,0,374,0,,,,0,6,2006,9,6,280000
360,361,85,5,,7540,2,,3,4,2,3,3,13,9,8,5,4,6,6,1978,1978,6,8,15,16,4.0,0.0,4,5,5,3.0,4.0,3.0,5.0,773,6.0,0,115,888,6,5,2,5.0,912,0,0,912,1,0,1,0,2,1,4,5,7,1,4.0,6.0,1978.0,2.0,2,470,5.0,5.0,3,0,0,0,0,192,0,,MnPrv,,0,6,2007,9,6,156000
361,362,50,5,,9144,2,1.0,4,4,2,5,3,15,9,8,5,6,5,5,1940,1982,6,8,13,15,4.0,0.0,4,5,5,4.0,4.0,4.0,2.0,399,6.0,0,484,883,6,3,2,5.0,988,517,0,1505,1,0,1,0,3,1,4,8,7,0,,5.0,1940.0,3.0,1,240,5.0,5.0,2,0,0,0,0,0,0,,,,0,7,2008,9,6,145000
362,363,85,5,64.0,7301,2,,4,4,2,4,3,22,9,8,5,4,7,5,2003,2003,6,8,14,14,3.0,500.0,3,5,3,,,,,0,,0,0,0,6,5,2,5.0,495,1427,0,1922,0,0,3,0,4,1,3,7,7,1,2.0,4.0,2003.0,2.0,2,672,5.0,5.0,3,0,0,177,0,0,0,,,,0,7,2009,6,6,198500
363,364,160,4,21.0,1680,2,,4,4,2,5,3,4,9,8,2,7,6,8,1972,2007,6,8,14,14,3.0,510.0,4,5,5,4.0,4.0,4.0,4.0,162,6.0,0,321,483,6,3,2,5.0,483,504,0,987,0,0,1,1,2,1,3,5,7,0,,5.0,1972.0,3.0,1,264,5.0,5.0,3,250,0,0,0,0,0,,,,0,5,2009,9,6,118000
364,365,60,5,,18800,2,,3,4,2,2,3,17,9,8,5,7,6,5,1976,1976,6,8,14,14,3.0,120.0,4,5,6,3.0,4.0,1.0,5.0,712,6.0,0,84,796,6,4,2,5.0,790,784,0,1574,1,0,2,1,3,1,4,6,7,1,4.0,6.0,1976.0,1.0,2,566,5.0,5.0,3,306,111,0,0,0,0,,,,0,7,2006,9,6,190000
365,366,70,4,59.0,10690,2,,4,4,2,5,3,10,9,8,5,7,5,7,1920,1997,5,8,15,16,4.0,0.0,4,4,5,4.0,2.0,4.0,2.0,456,6.0,0,216,672,6,3,2,4.0,672,672,0,1344,0,0,1,0,3,1,4,6,7,0,,5.0,1964.0,3.0,1,468,5.0,4.0,3,0,128,218,0,0,0,,,,0,7,2009,9,6,147000
366,367,20,5,,9500,2,,3,4,2,5,3,25,9,8,5,8,6,5,1963,1963,6,8,11,12,3.0,247.0,4,5,5,3.0,4.0,4.0,3.0,609,6.0,0,785,1394,6,3,2,5.0,1394,0,0,1394,1,0,1,1,3,1,4,6,7,2,5.0,6.0,1963.0,2.0,2,514,5.0,5.0,3,0,76,0,0,185,0,,,,0,7,2009,9,6,159000
367,368,80,5,101.0,9150,2,,3,4,2,4,3,25,9,8,5,5,6,5,1962,1962,6,7,11,12,3.0,305.0,4,5,5,3.0,4.0,2.0,5.0,371,6.0,0,728,1099,6,3,2,5.0,1431,0,0,1431,0,1,1,0,3,1,4,6,7,1,5.0,3.0,1962.0,2.0,1,296,5.0,5.0,3,64,110,0,0,0,0,,,,0,12,2008,9,6,165000
368,369,20,5,78.0,7800,2,,4,4,2,5,3,25,9,8,5,8,5,6,1954,1954,6,8,14,14,3.0,200.0,4,5,6,4.0,4.0,4.0,1.0,540,6.0,0,728,1268,6,3,2,5.0,1268,0,0,1268,0,0,1,0,2,1,4,7,7,1,5.0,6.0,1954.0,1.0,1,244,5.0,5.0,3,0,98,0,0,0,0,,,,0,3,2010,9,6,132000
369,370,20,5,,9830,2,,3,4,2,4,3,25,9,8,5,8,5,7,1959,2006,6,8,12,13,4.0,0.0,4,4,5,4.0,4.0,4.0,4.0,72,5.0,258,733,1063,6,5,2,5.0,1287,0,0,1287,1,0,1,0,3,1,3,7,7,1,5.0,5.0,1997.0,1.0,2,576,5.0,5.0,3,364,17,0,0,182,0,,,,0,3,2010,9,6,162000
370,371,60,5,,8121,2,,3,4,2,5,3,20,9,8,5,7,6,5,2000,2000,6,8,15,16,4.0,0.0,4,5,6,3.0,4.0,4.0,6.0,0,6.0,0,953,953,6,5,2,5.0,953,711,0,1664,0,0,2,1,3,1,4,7,7,1,4.0,6.0,2000.0,2.0,2,460,5.0,5.0,3,100,40,0,0,0,0,,,,0,1,2006,9,6,172400
371,372,50,5,80.0,17120,2,,4,4,2,5,3,9,8,8,5,6,4,4,1959,1959,6,8,8,12,4.0,0.0,4,5,5,,,,,0,,0,0,0,6,4,2,5.0,1120,468,0,1588,0,0,2,0,4,1,4,7,6,1,5.0,5.0,1991.0,1.0,2,680,5.0,5.0,2,0,59,0,0,0,0,,,,0,7,2008,9,6,134432
372,373,120,5,50.0,7175,2,,4,4,2,5,3,16,9,8,4,8,6,5,1984,1984,6,8,11,12,4.0,0.0,4,5,5,3.0,4.0,4.0,4.0,623,4.0,121,0,744,6,4,2,5.0,752,0,0,752,1,0,1,0,2,1,4,4,7,0,,6.0,1984.0,3.0,1,264,5.0,5.0,3,353,0,0,0,90,0,,MnPrv,,0,2,2010,9,6,125000
373,374,20,5,79.0,10634,2,,4,4,2,5,3,25,9,8,5,8,5,6,1953,1953,6,8,13,15,4.0,0.0,4,5,6,4.0,4.0,4.0,3.0,428,4.0,180,0,608,6,4,2,5.0,1319,0,0,1319,1,0,1,0,3,1,4,5,6,0,,6.0,1953.0,3.0,1,270,5.0,5.0,3,66,0,0,0,0,0,,GdWo,,0,11,2009,9,6,123000
374,375,60,5,65.0,8200,2,,4,4,2,5,3,24,9,8,5,7,7,5,2003,2004,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,847,847,6,5,2,5.0,847,1081,0,1928,0,0,2,1,4,1,3,8,7,1,5.0,4.0,2003.0,1.0,2,434,5.0,5.0,3,100,48,0,0,0,0,,,,0,7,2007,9,6,219500
375,376,30,5,,10020,2,,3,1,2,5,1,22,9,8,5,8,1,1,1922,1950,6,8,12,13,4.0,0.0,1,3,4,1.0,1.0,2.0,3.0,350,6.0,0,333,683,6,3,1,4.0,904,0,0,904,1,0,0,1,1,1,1,4,3,0,,,,,0,0,,,3,0,0,0,0,0,0,,,,0,3,2009,9,6,61000
376,377,85,5,57.0,8846,2,,3,4,2,3,3,24,9,8,5,4,5,5,1996,1996,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,3.0,5.0,298,6.0,0,572,870,6,5,2,5.0,914,0,0,914,0,0,1,0,2,1,4,5,7,0,,5.0,1998.0,3.0,2,576,5.0,5.0,3,0,0,0,0,0,0,,,,0,7,2006,9,6,148000
377,378,60,3,102.0,11143,2,,3,4,2,4,3,21,9,8,5,7,8,5,2004,2005,6,8,10,11,4.0,0.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,1580,1580,6,5,2,5.0,1580,886,0,2466,0,0,3,0,4,1,3,8,7,1,5.0,6.0,2004.0,2.0,2,610,5.0,5.0,3,159,214,0,0,0,0,,,,0,12,2007,9,6,340000
378,379,20,5,88.0,11394,2,,4,4,2,4,3,7,9,8,5,8,9,2,2010,2010,5,8,15,16,2.0,350.0,3,5,6,2.0,4.0,3.0,5.0,1445,6.0,0,411,1856,6,5,2,5.0,1856,0,0,1856,1,0,1,1,1,1,2,8,7,1,2.0,6.0,2010.0,1.0,3,834,5.0,5.0,3,113,0,0,0,0,0,,,,0,6,2010,8,5,394432
379,380,60,5,60.0,8123,2,,3,4,2,5,3,20,6,8,5,7,6,5,2000,2000,6,8,15,16,3.0,16.0,4,5,6,3.0,4.0,4.0,6.0,0,6.0,0,982,982,6,5,2,5.0,1007,793,0,1800,0,0,2,1,3,1,4,7,7,1,4.0,6.0,2000.0,1.0,2,463,5.0,5.0,3,100,63,0,0,0,0,,,,0,6,2009,9,6,179000
380,381,50,5,50.0,5000,2,1.0,4,4,2,5,3,8,9,8,5,6,5,6,1924,1950,6,8,9,13,4.0,0.0,4,5,4,4.0,4.0,4.0,1.0,218,6.0,0,808,1026,6,4,2,5.0,1026,665,0,1691,0,0,2,0,3,1,3,6,7,1,5.0,5.0,1924.0,3.0,1,308,5.0,5.0,3,0,0,242,0,0,0,,,,0,5,2010,9,6,127000
381,382,20,3,60.0,7200,2,1.0,4,4,2,5,3,21,9,8,5,8,7,5,2006,2006,6,8,15,16,4.0,0.0,3,5,6,3.0,3.0,4.0,6.0,0,6.0,0,1293,1293,6,5,2,5.0,1301,0,0,1301,1,0,2,0,2,1,3,5,7,1,5.0,6.0,2006.0,2.0,2,572,5.0,5.0,3,216,121,0,0,0,0,,,,0,8,2006,8,5,187750
382,383,60,5,79.0,9245,2,,3,4,2,5,3,24,9,8,5,7,7,5,2006,2006,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,3.0,6.0,0,6.0,0,939,939,6,5,2,5.0,939,858,0,1797,0,0,2,1,3,1,3,8,7,0,,6.0,2006.0,2.0,2,639,5.0,5.0,3,144,53,0,0,0,0,,,,0,4,2007,9,6,213500
383,384,45,2,60.0,9000,2,,4,4,2,4,3,16,9,8,5,3,6,3,1928,1950,6,8,12,13,4.0,0.0,4,5,4,1.0,2.0,4.0,6.0,0,6.0,0,784,784,6,4,1,4.0,784,0,0,784,0,0,1,0,2,1,4,5,7,0,,5.0,1950.0,3.0,2,360,4.0,4.0,2,0,0,91,0,0,0,,,,0,10,2009,9,6,76000
384,385,60,5,,53107,2,,2,1,2,4,2,9,8,8,5,7,6,5,1992,1992,6,8,14,14,4.0,0.0,3,5,6,3.0,4.0,3.0,5.0,985,6.0,0,595,1580,6,5,2,5.0,1079,874,0,1953,1,0,2,1,3,1,3,9,7,2,3.0,6.0,1992.0,1.0,2,501,5.0,5.0,3,216,231,0,0,0,0,,,,0,6,2007,9,6,240000
385,386,120,5,43.0,3182,2,,4,4,2,5,3,6,9,8,4,8,8,5,2004,2005,6,8,15,16,3.0,16.0,3,5,6,3.0,4.0,4.0,5.0,24,6.0,0,1232,1256,6,5,2,5.0,1269,0,0,1269,0,0,2,0,2,1,3,6,7,1,4.0,6.0,2004.0,1.0,2,430,5.0,5.0,3,146,20,0,0,144,0,,,,0,4,2010,9,6,192000
386,387,50,5,58.0,8410,2,,4,4,2,2,3,22,8,8,5,6,5,3,1910,1996,3,8,12,16,4.0,0.0,4,3,6,4.0,4.0,4.0,6.0,0,6.0,0,658,658,6,4,2,5.0,658,526,0,1184,0,0,1,0,5,1,4,8,7,0,,,,,0,0,,,2,0,151,0,0,0,0,,,,0,5,2006,9,1,81000
387,388,80,5,72.0,7200,2,,4,4,2,5,3,22,9,8,5,5,6,6,1976,1976,5,8,13,15,3.0,255.0,4,5,5,4.0,4.0,3.0,4.0,631,6.0,0,410,1041,6,5,2,5.0,1125,0,0,1125,1,0,1,0,3,1,4,6,7,1,3.0,5.0,1977.0,3.0,1,352,5.0,5.0,3,296,0,0,0,0,0,,GdWo,,0,10,2009,9,4,125000
388,389,20,5,93.0,9382,2,,3,4,2,3,3,24,9,8,5,8,7,5,1999,2000,6,8,15,16,3.0,125.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,1468,1468,6,5,2,5.0,1479,0,0,1479,0,0,2,0,3,1,3,6,7,0,,6.0,1999.0,2.0,2,577,5.0,5.0,3,120,25,0,0,0,0,,,,0,7,2008,9,6,191000
389,390,60,5,96.0,12474,2,,4,4,2,5,3,19,9,8,5,7,10,5,2007,2008,6,8,15,16,2.0,272.0,2,5,6,2.0,4.0,3.0,5.0,1280,6.0,0,402,1682,6,5,2,5.0,1742,590,0,2332,1,0,2,1,3,1,2,9,7,1,2.0,4.0,2008.0,1.0,3,846,5.0,5.0,3,196,134,0,0,0,0,,,,0,8,2008,8,5,426000
390,391,50,5,50.0,8405,2,2.0,4,4,2,5,3,22,9,8,5,6,5,8,1900,1950,6,8,13,15,4.0,0.0,4,5,4,4.0,3.0,4.0,2.0,241,3.0,391,229,861,6,5,2,5.0,961,406,0,1367,1,0,1,0,4,1,4,7,7,0,,5.0,1978.0,3.0,1,384,5.0,5.0,3,0,130,112,0,0,0,,MnPrv,,0,4,2008,9,6,119000
391,392,60,5,71.0,12209,2,,3,4,2,3,3,13,9,8,5,7,6,5,2001,2002,6,8,15,16,4.0,0.0,4,5,6,2.0,4.0,4.0,4.0,690,6.0,0,114,804,6,5,2,5.0,804,1157,0,1961,1,0,2,1,3,1,3,7,7,1,4.0,4.0,2001.0,1.0,2,560,5.0,5.0,3,125,192,0,0,0,0,,,,0,6,2009,9,6,215000
392,393,20,5,,8339,2,,3,4,2,5,3,25,9,8,5,8,5,7,1959,1959,6,8,13,15,4.0,0.0,4,5,3,,,,,0,,0,0,0,6,4,2,5.0,882,0,0,882,0,0,1,0,3,1,4,5,7,0,,6.0,1959.0,2.0,1,294,5.0,5.0,3,0,0,0,0,0,0,,MnPrv,Shed,1200,7,2007,9,6,106500
393,394,30,5,,7446,2,,4,4,2,4,3,15,8,8,5,8,4,5,1941,1950,6,8,8,10,4.0,0.0,4,5,5,4.0,4.0,4.0,2.0,266,6.0,0,522,788,6,4,2,4.0,788,0,0,788,0,0,1,0,2,1,4,4,7,2,4.0,,,,0,0,,,3,0,0,0,0,0,0,,GdWo,,0,4,2006,9,4,100000
394,395,50,5,60.0,10134,2,,4,4,2,5,3,23,9,8,5,6,5,6,1940,1950,6,8,13,15,4.0,0.0,4,5,5,4.0,4.0,4.0,6.0,0,6.0,0,735,735,6,3,2,4.0,735,299,0,1034,0,0,1,0,2,1,4,5,7,0,,5.0,1940.0,3.0,1,240,5.0,5.0,3,0,39,0,0,0,0,,,,0,7,2007,9,6,109000
395,396,20,5,68.0,9571,2,,4,4,2,5,3,22,9,8,5,8,5,6,1956,1956,6,8,12,13,4.0,0.0,4,5,5,4.0,4.0,3.0,3.0,739,6.0,0,405,1144,6,4,2,5.0,1144,0,0,1144,1,0,1,0,3,1,4,6,7,0,,6.0,1956.0,3.0,1,596,5.0,5.0,3,44,0,0,0,0,0,,,,0,6,2010,9,6,129000
396,397,20,5,60.0,7200,2,,4,1,2,5,3,24,9,8,5,8,5,5,1972,1972,5,8,13,15,4.0,0.0,4,5,5,4.0,4.0,3.0,2.0,777,6.0,0,117,894,6,4,2,5.0,894,0,0,894,0,0,1,0,2,1,4,6,7,0,,5.0,1985.0,2.0,2,600,5.0,5.0,3,215,0,0,0,0,0,,,,0,9,2009,9,6,123000
397,398,60,5,69.0,7590,2,,4,4,2,5,3,25,5,8,5,7,5,5,1962,1962,6,8,15,16,3.0,288.0,4,5,5,4.0,4.0,4.0,4.0,540,6.0,0,324,864,6,4,2,5.0,876,936,0,1812,0,0,2,0,4,1,4,8,7,1,4.0,6.0,1962.0,2.0,1,264,5.0,5.0,3,0,168,0,0,0,0,,,,0,7,2007,9,6,169500
398,399,30,4,60.0,8967,2,,4,4,2,4,3,10,9,8,5,8,5,2,1920,1950,6,8,13,15,4.0,0.0,4,3,4,1.0,1.0,4.0,6.0,0,6.0,0,961,961,6,3,2,1.0,1077,0,0,1077,0,0,1,0,2,1,4,6,2,0,,5.0,1920.0,3.0,1,338,2.0,2.0,2,0,0,0,0,0,0,,,,0,11,2007,9,4,67000
399,400,60,3,65.0,8125,2,,4,4,2,5,3,21,9,8,5,7,7,5,2006,2007,6,8,10,11,2.0,100.0,3,5,6,3.0,4.0,4.0,5.0,812,6.0,0,280,1092,6,5,2,5.0,1112,438,0,1550,1,0,2,0,2,1,3,7,7,0,,6.0,2007.0,1.0,2,438,5.0,5.0,3,0,168,0,0,0,0,,,,0,10,2009,9,6,241000
400,401,120,5,38.0,14963,2,,2,4,2,5,3,3,9,8,4,8,8,5,1996,1996,6,8,9,8,4.0,0.0,3,5,6,3.0,4.0,4.0,5.0,786,6.0,0,474,1260,6,5,2,5.0,1288,0,0,1288,1,0,1,1,1,1,2,4,7,2,5.0,6.0,1996.0,1.0,2,500,5.0,5.0,3,120,30,0,0,224,0,,,,0,12,2008,9,6,245500
401,402,20,5,65.0,8767,2,,3,4,2,5,3,24,9,8,5,8,7,5,2005,2005,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,3.0,5.0,24,6.0,0,1286,1310,6,5,2,5.0,1310,0,0,1310,0,0,2,0,3,1,3,6,7,1,5.0,6.0,2005.0,1.0,2,400,5.0,5.0,3,0,0,0,0,0,0,,,,0,7,2006,8,5,164990
402,403,30,5,60.0,10200,2,,4,4,2,5,3,18,9,8,5,8,5,8,1940,1997,6,8,12,13,4.0,0.0,4,5,6,4.0,4.0,4.0,6.0,0,6.0,0,672,672,6,5,2,5.0,672,0,0,672,0,0,1,0,2,1,4,4,7,0,,5.0,1940.0,3.0,1,240,5.0,5.0,2,168,0,0,0,0,0,,GdPrv,,0,8,2008,9,6,108000
403,404,60,5,93.0,12090,2,,4,4,2,4,3,12,9,8,5,7,8,5,1998,1998,5,8,15,16,3.0,650.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,1141,1141,6,3,2,5.0,1165,1098,0,2263,0,0,2,1,4,1,3,10,7,1,4.0,4.0,1998.0,1.0,2,420,5.0,5.0,3,144,123,0,0,0,0,,,,0,7,2006,9,4,258000
404,405,60,5,,10364,2,,3,4,2,5,3,20,9,8,5,7,6,5,1995,1996,6,8,13,15,4.0,0.0,4,5,6,3.0,4.0,4.0,6.0,0,6.0,0,806,806,6,3,2,5.0,806,766,0,1572,0,0,2,1,3,1,4,7,7,1,4.0,4.0,1995.0,1.0,2,373,5.0,5.0,3,0,40,0,0,0,0,,,,0,5,2007,9,6,168000
405,406,20,5,,9991,2,,3,4,2,4,3,18,8,8,5,8,4,4,1976,1993,6,8,11,12,4.0,0.0,4,5,5,4.0,4.0,4.0,3.0,1116,6.0,0,165,1281,6,5,2,5.0,1620,0,0,1620,1,0,2,0,3,1,4,8,5,1,4.0,6.0,1993.0,3.0,2,490,5.0,5.0,3,120,78,0,0,0,0,,GdWo,,0,6,2009,9,6,150000
406,407,50,5,51.0,10480,2,,4,4,2,5,3,8,9,8,5,6,6,5,1936,1950,6,8,13,15,4.0,0.0,4,5,4,4.0,4.0,4.0,6.0,0,6.0,0,1064,1064,6,5,2,4.0,1166,0,473,1639,0,0,1,0,3,1,4,6,2,0,,5.0,1936.0,3.0,1,240,5.0,5.0,3,0,0,0,0,0,0,,,,0,3,2008,9,6,115000
407,408,70,5,63.0,15576,2,,4,4,2,5,3,14,9,8,5,7,6,7,1915,1976,6,8,12,12,4.0,0.0,4,5,4,3.0,4.0,4.0,6.0,0,6.0,0,840,840,6,5,2,5.0,840,840,0,1680,0,0,2,0,4,1,4,8,7,0,,6.0,1960.0,3.0,1,308,5.0,5.0,3,0,0,160,0,0,0,,,,0,3,2008,9,6,177000
408,409,60,5,109.0,14154,2,,4,4,2,4,3,19,9,8,5,7,7,5,2006,2006,6,8,15,16,3.0,350.0,3,5,6,2.0,3.0,4.0,6.0,0,6.0,0,1063,1063,6,5,2,5.0,1071,1101,0,2172,0,0,2,1,3,1,3,9,7,1,5.0,6.0,2006.0,2.0,3,947,5.0,5.0,3,192,62,0,0,0,0,,,,0,8,2007,8,5,280000
409,410,60,3,85.0,10800,2,,4,4,2,5,3,21,9,8,5,7,8,5,2007,2008,6,8,15,16,2.0,100.0,3,5,6,2.0,4.0,4.0,5.0,789,6.0,0,245,1034,6,5,2,5.0,1050,1028,0,2078,1,0,2,1,3,1,2,8,7,1,5.0,6.0,2008.0,1.0,3,836,5.0,5.0,3,0,102,0,0,0,0,,,,0,4,2008,8,5,339750
410,411,20,5,68.0,9571,2,,4,4,2,5,3,22,9,8,5,8,5,3,1958,1958,6,8,4,5,4.0,0.0,4,3,5,4.0,2.0,4.0,6.0,0,6.0,0,1276,1276,6,4,2,4.0,1276,0,0,1276,0,0,1,0,3,1,4,5,4,0,,6.0,1958.0,3.0,1,350,5.0,5.0,3,0,0,0,0,0,0,,,,0,6,2009,7,4,60000
411,412,190,5,100.0,34650,2,,4,3,2,5,3,20,9,8,1,8,5,5,1955,1955,5,8,12,13,4.0,0.0,4,5,5,4.0,4.0,1.0,2.0,1056,6.0,0,0,1056,6,4,1,5.0,1056,0,0,1056,1,0,1,0,3,1,4,5,7,0,,6.0,1955.0,1.0,2,572,5.0,5.0,3,264,0,0,0,0,0,,,,0,1,2006,9,6,145000
412,413,20,3,,4403,2,,2,4,2,5,3,21,9,8,5,8,7,5,2009,2009,6,8,13,15,2.0,432.0,2,5,6,2.0,4.0,3.0,5.0,578,6.0,0,892,1470,6,5,2,5.0,1478,0,0,1478,1,0,2,1,2,1,3,7,7,1,5.0,6.0,2009.0,1.0,2,484,5.0,5.0,3,0,144,0,0,0,0,,,,0,6,2010,8,5,222000
